track_id,track_name,type,explicit,duration,artists,preview_url,album_id
1FxSW2YqtkTW5mDWt0c0kf,ghệ iu dấu của em ơi - Feliks Alvin remix,track,False,126000,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['5JZMuCGmrvheDprjeYYCmA', 'Feliks Alvin']]",,4oKt0kLd6NNfMgtFlBY4lK
2rxC5YyJxxbUwS38sQU7tT,ghệ iu dấu của em ơi - HANZ remix,track,False,283000,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['7vd8oxKU7BrCNoKhkQ1MT2', 'HANZ']]",,4oKt0kLd6NNfMgtFlBY4lK
4ZMRkBafnau4FTJV7tL21H,ghệ iu dấu của em ơi - Amaj7ing remix,track,False,156339,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0EoNkPc4d7LroQD611pi7X', 'Amaj7ing']]",,4oKt0kLd6NNfMgtFlBY4lK
36akbj1spM7sG4OGtxNbl9,ghệ iu dấu của em ơi - CLOUDEE remix,track,False,128000,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['17IywSEniBOoJ1pd3ixTw3', 'CLOUDEE']]",,4oKt0kLd6NNfMgtFlBY4lK
2BKJHgMQa2IlwoHSrVMP0l,ghệ iu dấu của em ơi - Anh Long Đờ Riu remix,track,False,151000,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['4DETv9khOjSJEDmZa3GRNd', 'Anh Long Đờ Riu']]",,4oKt0kLd6NNfMgtFlBY4lK
0VksbP5baVt2f3ejNwneDq,ghệ iu dấu của em ơi - Smokele Remix,track,False,174000,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['3TSeZzdLZf6eyYZx23KFC8', 'Smokele']]",,4oKt0kLd6NNfMgtFlBY4lK
3J6MRNV6WGrnzl70hI4bwK,ghệ iu dấu của em ơi (ft. 52Hz) - Gonpop remix,track,False,123000,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['1y28JlO6rDMUB5rkcA4RAh', '52Hz'], ['69JJSToOdkx4uTG1tqiZiM', 'Gonpop']]",,4oKt0kLd6NNfMgtFlBY4lK
1LYF2h3PyfZRPwDTTGotWH,CÁI ĐẸP,track,False,193125,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['4en2ObzSYlIYbCGknXjgG9', 'Pháo'], ['13c4ijEkXNvEFoxGxwp5Su', 'Pháp Kiều']]",,6hw0PEf6nUeBnM3E8PPfsq
0SLzsfxED15vyUccX4bCqo,HOP ON DA SHOW,track,True,175876,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,3YLqrwhIaMVzzvpuPG1dmb
3QjcsqERv4IfmopRvXFoWB,DÂU TẰM,track,True,160463,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,71L9y03HASgkNoYodycslE
1TcmqSx576eBcuTxTtcEAk,NGÂN,track,False,158905,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,71L9y03HASgkNoYodycslE
1BD3AOAttsy8P9BZKwdpB3,HOP ON DA SHOW,track,True,175876,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,71L9y03HASgkNoYodycslE
3COYA2vgfcUhDyRlVpZy5p,PHÓNG ZÌN ZÌN,track,False,202999,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,71L9y03HASgkNoYodycslE
2DzFmWhrnRHROJuxW5e1t2,"Bao Nhiêu Loài Hoa Remix (feat. tlinh, Machiot)",track,False,155416,"[['3EkXXkwTWhJpPDJR4ME3D8', 'KayC'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,3btLcrkzdwSTCySRsFFVcu
0bqiS4Vi6vWtOj9woYfAJM,đừng làm nó phức tạp,track,False,289321,"[['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,12EHHvcPTXM52FNLMBfVpV
3bP6DXvPoMTNCcz7dfpxph,người điên - Henry Maze Remix,track,False,177142,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['4eRLyC1PfRSajvKRwyVGRT', 'Henry Maze']]",,57RZb2CWFQuiGhS1DEXVJx
4fNfu5nQ7B7QfrRWEDT8W9,người điên - Henry Maze Remix/ Extended Mix,track,False,213468,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['4eRLyC1PfRSajvKRwyVGRT', 'Henry Maze']]",,57RZb2CWFQuiGhS1DEXVJx
4jWmhzf53Q0ZvZMuGdiR9x,shhhhhhh..,track,False,230675,"[['30eFAXoU2kTjJPf2cq80B8', 'WEAN'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,3TfGWGY3mNNdK5LYxBzfXi
3AHNCfYSPlj983WcATkZrN,nữ siêu anh hùng,track,False,211436,"[['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,158ecfbMZegsAZBttZ3ibK
4wJPOM6GoGdsCnNO0yT5gn,nữ siêu anh hùng - sped up,track,False,166990,"[['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,158ecfbMZegsAZBttZ3ibK
2Ob0L49i93Pvhk3463m4Ht,nữ siêu anh hùng - slowed + reverb,track,False,242526,"[['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,158ecfbMZegsAZBttZ3ibK
0OzEj2fkH8Ax9dI7bjHP4l,蜜蜂 - MITSUBACHI,track,False,204056,"[['1LFHjuuofxqkQL8vrJtpFB', 'Shurkn Pap'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,3W0gGosRWSorZPPgKRd292
6Lzlbce8Eg1dPg91VSx6kk,tình yêu có nghĩa là gì?,track,False,133561,"[['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,0ptE7cwks2pwpcsP8ioEUL
25ct83A8f7BPTaD1mtK2lc,mua thêm (prod. by Nodey) - original soundtrack from FANTI the movie,track,False,154369,"[['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,6OWnD15j0ApdERiSaBTwQH
4qJSUFwZFouto5VZUlln75,Thích Quá Rùi Nà,track,False,178000,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['2v14NO80QYditUms7sbEIZ', 'Trung Trần']]",,3EJFGb9JNfZq2AlyF9Y96Z
52fIJ3pVAt8Lk5ifmVOu98,Đã Từng (feat. tlinh),track,False,224571,"[['22MX8BG5870DGzpNricY7q', 'VSOUL'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,14NJtNU6jUiSQq9ybZWKxl
0O1GrI2Bkxku6DKIZF5EVz,sleeping beauty - A COLORS SHOW,track,False,237361,"[['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,4bjZxXWu5LUL2rBDXVneXy
7wj9sGlHGTMQ28liyi48hz,nếu lúc đó,track,False,264000,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0XtC2d9ZVigYA7iMy5YkW0', '2pillz']]",,0OThHPtV2ovPxWwh8ublMV
0JMsjLMlgpxMXr8in08D7z,ghệ iu dấu của em ơi,track,False,205996,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0XtC2d9ZVigYA7iMy5YkW0', '2pillz'], ['0qAJ604EZMbkbpZ9NN6W6d', 'WOKEUP']]",,1n9GSCULGVQM6zst28ZlAU
610TCV9F9xTZX5KmD6qtPm,ghệ iu dấu của em ơi - sped up version,track,False,178760,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0XtC2d9ZVigYA7iMy5YkW0', '2pillz'], ['0qAJ604EZMbkbpZ9NN6W6d', 'WOKEUP']]",,1n9GSCULGVQM6zst28ZlAU
3jXAoQ2y22iLLDHszHiOM0,ghệ iu dấu của em ơi - Instrumental,track,False,205996,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0XtC2d9ZVigYA7iMy5YkW0', '2pillz'], ['0qAJ604EZMbkbpZ9NN6W6d', 'WOKEUP']]",,1n9GSCULGVQM6zst28ZlAU
7JznymFQCmpRsYhxA2OxBi,ghệ iu dấu của em ơi - Vocals,track,False,205996,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0XtC2d9ZVigYA7iMy5YkW0', '2pillz'], ['0qAJ604EZMbkbpZ9NN6W6d', 'WOKEUP']]",,1n9GSCULGVQM6zst28ZlAU
27fqy8VruqYZlKiK1qfwEd,ghệ iu dấu của em ơi,track,False,205996,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0XtC2d9ZVigYA7iMy5YkW0', '2pillz'], ['0qAJ604EZMbkbpZ9NN6W6d', 'WOKEUP']]",,0gzU4NsjKsWr646GHiPxbK
5pguIvBQwXJdRB9aS1Ex6T,Xui Hay Vui,track,False,162947,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['5jTFNkoZebPnX90CbB3F2A', 'MONO'], ['25M5YMbLCbYDSFPhQXYE8c', 'Onionn.']]",,1otx9cwga0LFeGcKLXgKN9
4br9EerdxCl7n0me6PLPQL,Mắt Xanh,track,True,169514,"[['5Hv9MhUFvGlYurce5BDRUh', 'Gill'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0wATZebE9ZNj7fTjTdwiJB', 'Kewtiie']]",,7t4Jb2f9V8gCd8RrtUanMq
570bBRDUZWmqNa6kWauQPO,không cần phải nói nhiều - The Goodboi Flip,track,False,214193,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['25M5YMbLCbYDSFPhQXYE8c', 'Onionn.']]",,3FzVpVlQ30SQK97r1WIJJY
0wRhFSsqo6bHEciAY7VQ4g,BETTER,track,False,240558,"[['3AnK8Vk9ShlL5osVmpAKKx', 'TYO Ly '], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,7a66FprNWfWQBPFaj1T3C3
1vfJcs78AtdLkvCsesv3hW,Strip 'em Down,track,True,196000,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0XtC2d9ZVigYA7iMy5YkW0', '2pillz']]",,6qv9mEc1PmX1xjTiboig5H
4HlpAFnfKPOWQxsjQhCq17,Máu Lên Nào,track,False,115200,"[['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,2aejNDhPOG4ypxjBmtDldJ
6Lqv1pI3tZNglnyR53Ez61,Chân Tình - Remix,track,False,245538,"[['5L9ssI4l4DKU1za4ZwvKvG', 'DTAP'], ['4cLYlDISnWaErAitB8kRph', 'Quang Trung'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['5PMctPa8RxN3yzRVm93SI0', 'Duy B'], ['3KCbGfvhJY0fciwLQHFf8O', 'Smc']]",,6hHTfvkkfmK0f2D4lasXWh
53RntU4Vp1EajHe7EHfhix,VROOM,track,False,196420,"[['6T2tebSVgZCSAquyv1nhwy', 'R.I.C.'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,7Dt3sjg95zRKsKoNqVtiwe
5PLjpBivzvuaIIqqkQgnRK,vaicaunoicokhiennguoithaydoi,track,False,225862,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,2ozchu3Zz56PixMzMP8r94
3d9rqdXFmq9JMNdO7sQE9E,Người Đi Bao,track,False,194285,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,2MfQQJGGfOoCsDKBsLmyGT
1DmMJL7KrTEC5MDTvYpfLD,Không Cần Phải Nói Nhiều,track,False,246271,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6xRZoWlE9twEkMC5NW4Z9f', 'Hoàng Tôn']]",,0cGa9mtCxVQwgzPrOyoLES
4kTvoK3jy9LxHPC4l8qfRv,Gái Độc Thân - TEDDY DOOX Remix,track,False,196800,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['5CBq9YmVCCQWjYvckmP0Jb', 'Teddy Doox']]",,2tewRYaCPlrhruvZm2ZtfH
2cHvbenIXJdO2yYWQry26q,Chân Tình,track,False,208000,"[['4cLYlDISnWaErAitB8kRph', 'Quang Trung'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['5L9ssI4l4DKU1za4ZwvKvG', 'DTAP']]",,2YITH3cCCcN505vn3dqikz
3EbGBJZ3ISRRxwqYwUWl2I,Sucker For Love,track,False,192004,"[['5EYi4KjdSMx0wYH93XcWMT', 'Trungng'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['03TPtam3TYOTrTYLZLZQx7', 'Slick']]",,2h4AbuyvCzOnuPJCWtNTnX
3m1gdkxEmuKdpzYyPLLSVI,Sucker For Love - Beat,track,False,192004,"[['5EYi4KjdSMx0wYH93XcWMT', 'Trungng'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['03TPtam3TYOTrTYLZLZQx7', 'Slick']]",,2h4AbuyvCzOnuPJCWtNTnX
2x4MvuyWB5uYhqlKuu7w7T,Yêu Thầm,track,False,252500,"[['1Dd0DajYMxzu1Q6kuXLyJ3', 'Hoàng Yến Chibi'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6KAw19U8tYOa6XuXHVINaj', 'TDK']]",,0C2ASzSPP4B2t6aq87nLEQ
3SrurHscj9sTn8gbn8X7aB,Yêu Thầm - Beat,track,False,252500,"[['1Dd0DajYMxzu1Q6kuXLyJ3', 'Hoàng Yến Chibi'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6KAw19U8tYOa6XuXHVINaj', 'TDK']]",,0C2ASzSPP4B2t6aq87nLEQ
2klsSb2iTfgDh95Ak9uWY2,Gái Độc Thân,track,False,185175,"[['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,4gDgccYkth0VxOc4m5IpIJ
5nAVIBLsABzThpP7Z2BcJf,Siren,track,False,157066,"[['2OkxNsNz7QXCBwlME0fSsk', 'TGSN'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['39UJlviUwzZGZrA8DiQy31', 'Mason Nguyen']]",,0Kw7DEn8HghdYf9JWJ88bV
576vS5KpNi6afLRxgRU4Yf,Yêu Thầm,track,False,252500,"[['1Dd0DajYMxzu1Q6kuXLyJ3', 'Hoàng Yến Chibi'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['30x6rCQm4CuabePneJLGj7', 'TDK']]",,7vxBFUsyvcnXMvkopTV7BA
0cAGqTKDLaNNbECHtAI7Sx,Yêu Thầm - Live Performance,track,False,216333,"[['1Dd0DajYMxzu1Q6kuXLyJ3', 'Hoàng Yến Chibi'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['30x6rCQm4CuabePneJLGj7', 'TDK']]",,7vxBFUsyvcnXMvkopTV7BA
4QHs07HhRhQCM7DSErmnd9,Yêu Thầm - Live Performance,track,False,216333,"[['1Dd0DajYMxzu1Q6kuXLyJ3', 'Hoàng Yến Chibi'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['30x6rCQm4CuabePneJLGj7', 'TDK']]",,5m6a7c1Je6EXIb1KaqikjR
1isQEIDlFu0lZWJNRdZwFK,Lời Cảm Ơn,track,False,218040,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6cS2THxiF6MX4pHXUfZuaF', 'Mỹ Anh'], ['0qAJ604EZMbkbpZ9NN6W6d', 'WOKEUP']]",,5NqeujADmo09tmMDgsrqxq
0i8GcVbo4h7fG2EBXyJZCi,SLOMO,track,False,234097,"[['0mDoUba96VCtvihkndNxpU', 'VY Jacko'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,5znEKOaA59ZZx2rMNrAx2C
5uWr3P561ArbhKyVMrEPWt,Vứt Zác,track,False,188737,"[['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['6TITnFVRcl0AcZ4syE7Toe', 'Low G']]",,3IYEFdbLNVqqujlicxe0Dl
5tWITpM5htvb6i8V86B5tq,Rebound - Gotez Remix,track,True,243750,"[['2OkxNsNz7QXCBwlME0fSsk', 'TGSN'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0F1CwkWJw6z232TgKOH7o1', 'Gotez']]",,4aZLR4Y3bK6sKyzfRH7A8U
70Jr1f2mItpwZ8EnB8REyl,Rebound - Gotez Remix (Extended Mix),track,True,292500,"[['2OkxNsNz7QXCBwlME0fSsk', 'TGSN'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0F1CwkWJw6z232TgKOH7o1', 'Gotez']]",,4aZLR4Y3bK6sKyzfRH7A8U
1G0ZiCHEQ2gmcqS7FEVn5P,Rebound - Quanium Remix,track,True,165937,"[['2OkxNsNz7QXCBwlME0fSsk', 'TGSN'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['30GvsO5AiuFZfCuGslptRp', 'Quanium']]",,4aZLR4Y3bK6sKyzfRH7A8U
1XpqtmI4LyfCuHtZeR7VZS,Rebound - Quanium Remix (Extended Mix),track,True,210000,"[['2OkxNsNz7QXCBwlME0fSsk', 'TGSN'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['30GvsO5AiuFZfCuGslptRp', 'Quanium']]",,4aZLR4Y3bK6sKyzfRH7A8U
2DdQrCX4BSTbJa1xntAToy,Rebound - Fogii Remix,track,True,250434,"[['2OkxNsNz7QXCBwlME0fSsk', 'TGSN'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['1Csgb5QhImTkjBSt7wcM8y', 'fogii']]",,4aZLR4Y3bK6sKyzfRH7A8U
1DmTr4B9uC8zBseRITpt71,Rebound,track,True,226875,"[['2OkxNsNz7QXCBwlME0fSsk', 'TGSN'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,2xceUGJYhyJVr4qGBXauUu
5LGyeTS2E9O022toPBToQJ,đưa em về nhàa - live from GENfest 23,track,False,327914,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,3up1xBvcrFOkmDBZ0kADqN
1V5gPZWnJA86PdHc5BF6Ox,giữ lấy làm gì - live from GENfest 23,track,False,225762,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,3up1xBvcrFOkmDBZ0kADqN
1zv1zMsV2ubNiHTo42orQu,dự báo thời tiết hôm nay mưa - live from GENfest 23,track,False,310212,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,3up1xBvcrFOkmDBZ0kADqN
7urWg7yy0rwrZDGh3lk1sy,tình yêu chậm trễ (live piano ver.),track,False,242553,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,3up1xBvcrFOkmDBZ0kADqN
14XuGbinXpkZ3AfgdHrO6j,badadu - live from GENfest 23,track,False,237446,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,3up1xBvcrFOkmDBZ0kADqN
2pyXwZML1Zr1gphvaj96Km,vaicaunoicokhiennguoithaydoi - live from GENfest 23,track,False,216739,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,3up1xBvcrFOkmDBZ0kADqN
51NhvbhBjmuw3Gle3yPszL,có hẹn với thanh xuân - live from GENfest 23,track,False,315478,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,3up1xBvcrFOkmDBZ0kADqN
6INhamAhXUTRuXliyDirMV,Mưa Thâm Lặng Giời,track,False,228521,"[['3Tehj7YghQc7zH0I1faGc6', 'BigDaddy'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,1RYUD4BNc5kBZWSBstgvw5
6xXN0fhsEezQEfUSrhXfvi,nhạt-fine,track,False,211626,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,0OV4zEXNw9T2NkhWr9hAUg
6eftNTtjz9bfSr4B5kkOzq,nhạt-fine (blue ver.),track,False,191578,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,0OV4zEXNw9T2NkhWr9hAUg
1ai1ytSIqYYOl1Dw73b3sE,nhạt-fine (feat. 52Hz),track,False,211626,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['1y28JlO6rDMUB5rkcA4RAh', '52Hz']]",,0OV4zEXNw9T2NkhWr9hAUg
10AZ3ChoIGMxvcCoFsoFjf,nhạt-fine,track,False,211626,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,7KmkBn6FI2QOe471OvwIPR
4NTanSVXBkQ2NmDEbr2vLE,Trái đất ôm Mặt trời,track,False,194703,"[['3E6LGptA8lBEXPHAQCE3vr', 'Kai Đinh'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['0r63ReVRjxrS4ATbLrdcrL', 'Hoàng Thùy Linh']]",,56L3SxM76dbmYCD1tOziHB
3ZMMEDatJKrRzQFQpGMiwV,tình yêu chậm trễ (live piano ver.),track,False,242553,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,3LONwiYnL5TAHOAMQNFOqi
4ZVb8ZUjzUJOTP1RNqUC9y,tình wá akk,track,False,180394,"[['0XtC2d9ZVigYA7iMy5YkW0', '2pillz'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,1pSn6o6Y52dz6zQyMjohfZ
1QKaj0g8pammcGn0JU8nnd,Sự Mập Mờ,track,False,229384,"[['4x1fUORHa2EsxrQ6ZzAoQ0', 'SUNI'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,2qlrsRTlCm6bPyqncUndHh
7z8WJ2hmModN8IgQznsdpv,Mưa Tháng Sáu,track,False,257142,"[['63SNH9m8M034lCGELVC1dm', 'Văn Mai Hương'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['5Cf9nBDNc99UFkq9Yqap7Q', 'Trung Quân']]",,2z38L6H0NqQzoAymvqs85u
0RDsEZiTdbJqgG8Q91aO9J,mưa tháng sáu - suy version,track,False,277714,"[['63SNH9m8M034lCGELVC1dm', 'Văn Mai Hương'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['3Ufoo4BPShhahtCSjgpBLP', 'Hứa Kim Tuyền']]",,2z38L6H0NqQzoAymvqs85u
4tMlbwlC4nFSonydYhRaZj,MƯA THÁNG SÁU - solo version,track,False,260833,"[['5Cf9nBDNc99UFkq9Yqap7Q', 'Trung Quân'], ['3Ufoo4BPShhahtCSjgpBLP', 'Hứa Kim Tuyền']]",,2z38L6H0NqQzoAymvqs85u
23SUnSd024ACX7u1AUXsGc,Mưa Tháng Sáu,track,False,257142,"[['63SNH9m8M034lCGELVC1dm', 'Văn Mai Hương'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['5Cf9nBDNc99UFkq9Yqap7Q', 'Trung Quân']]",,4yBg6jOe3H4YWlqwLOj3Jp
5LQpQ6SDeaz6SIkR0lvsoC,đưa em về nhàa,track,False,240000,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['2xvW7dgL1640K8exTcRMS4', 'Chillies']]",,1ds7bOlVzPrP64m8Fyz1Tk
46NLCt0kFP0pZzrsn6J07y,"no rules, all welcome",track,False,69340,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,11O3aZSMYeBC3JPiF1ukbB
6MncPmiWaRlwG8JcwhDBKH,tỉnh thức sau giấc ngủ đông - storm version,track,False,229894,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['1WvNgEoB66jmHodcj15Zi9', 'B Ray']]",,39emzn4Givl9Qji4aPvMXk
3zZMUv1SH7c11BNkwmLG3K,dự báo thời tiết hôm nay mưa - storm version,track,False,281493,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['0qkGQFUrj8ERPAZcdpa79j', 'Phuc Du']]",,39emzn4Givl9Qji4aPvMXk
4izvKWKw9V4WP6OXYaM0Hh,vaicaunoicokhiennguoithaydoi - storm version,track,False,226666,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['3diftVOq7aEIebXKkC34oR', 'tlinh'], ['0XtC2d9ZVigYA7iMy5YkW0', '2pillz'], ['0qAJ604EZMbkbpZ9NN6W6d', 'WOKEUP'], ['0v4ZbSvY35WpYvPV3HoYqD', 'NewL']]",,39emzn4Givl9Qji4aPvMXk
5qbjUmVV1yOOjcMOInNPYD,để tôi ôm em bằng giai điệu này,track,False,264596,"[['3E6LGptA8lBEXPHAQCE3vr', 'Kai Đinh'], ['0IdAjS2LRieBR3gzoazdAw', 'MIN'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,2ga21N5DWcqLLiBsLADCE3
1tY6IGfIFwLyNZA8KfoGVs,tinhdau tinhdau tinhdau,track,False,240009,"[['3E6LGptA8lBEXPHAQCE3vr', 'Kai Đinh'], ['5lAfakPZgxFKgiJD6xAF1G', 'Orange']]",,2ga21N5DWcqLLiBsLADCE3
17vw2n25C8g7KKCilJ3pER,anh sẽ đến cùng cơn mưa,track,False,261290,"[['3Ufoo4BPShhahtCSjgpBLP', 'Hứa Kim Tuyền'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,7J5Fn9hVw2DTR1weHebSq0
3RdqYxmpZmeqTnkqRA9vBV,tỉnh thức sau giấc ngủ đông,track,False,227368,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,1hJ4ByH5DIbywauU2koZDT
65cM1nyMf9pFDZVV8xmPX9,dự báo thời tiết hôm nay mưa,track,False,281493,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,1hJ4ByH5DIbywauU2koZDT
1Ik9OPsWKHgBLoBbrIJLEP,vaicaunoicokhiennguoithaydoi,track,False,225862,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['3diftVOq7aEIebXKkC34oR', 'tlinh']]",,1hJ4ByH5DIbywauU2koZDT
7yy5HMjvW8SXqMzIBm6SBU,Em Về Tinh Khôi - 25th Làn Sóng Xanh,track,False,229714,"[['2aQnC3DbZB9GbauvhAw7ve', 'AMEE'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['6OzE2OdvV2tGAxSBsBuZ74', 'Hoàng Dũng']]",,3dlXq4lyW2zWuX40vQjNQa
6Bh5qRgU4AysQh3Vv2N5Nt,vào hạ,track,False,196666,"[['4x1fUORHa2EsxrQ6ZzAoQ0', 'SUNI']]",,7Do6GQrbmkYtOjg1S2HRe3
6MHtR9uJSSNZI4QmYHc3v6,thích em hơi nhiều,track,False,205161,"[['6OzE2OdvV2tGAxSBsBuZ74', 'Hoàng Dũng']]",,7Do6GQrbmkYtOjg1S2HRe3
3RA1R9NGCFnEddkspR39qc,tóc ngắn,track,False,216428,"[['5lAfakPZgxFKgiJD6xAF1G', 'Orange']]",,7Do6GQrbmkYtOjg1S2HRe3
0xi7bCx9m2rgPbCN6Xhlel,vaicaunoicokhiennguoithaydoi - Acoustic,track,False,222068,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,7Do6GQrbmkYtOjg1S2HRe3
3LfiZlWffAqGOAQ6sKjoJP,khi cô đơn em nhớ đến ai,track,False,269387,"[['6d0dLenjy5CnR5ZMn2agiV', 'GREY D'], ['4x1fUORHa2EsxrQ6ZzAoQ0', 'SUNI'], ['5lAfakPZgxFKgiJD6xAF1G', 'Orange'], ['6OzE2OdvV2tGAxSBsBuZ74', 'Hoàng Dũng']]",,7Do6GQrbmkYtOjg1S2HRe3
3BZyeUPpMKmioV6kyyisGn,Bài Ca Bầu Cử 2021,track,False,116883,"[['2aQnC3DbZB9GbauvhAw7ve', 'AMEE'], ['6d0dLenjy5CnR5ZMn2agiV', 'GREY D']]",,5Y6xU7M877UblPU4mDLPUi
